kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
FIELD	org.springframework.boot.task.TaskExecutorBuilder	null	keepAlive	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/task/TaskExecutorBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.task.TaskExecutorBuilder	TaskExecutorBuilder()
FIELD	org.springframework.boot.task.TaskExecutorBuilder	null	awaitTermination	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/task/TaskExecutorBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.task.TaskExecutorBuilder	TaskExecutorBuilder()
FIELD	org.springframework.boot.task.TaskExecutorBuilder	null	awaitTerminationPeriod	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/task/TaskExecutorBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.task.TaskExecutorBuilder	TaskExecutorBuilder()
FIELD	org.springframework.boot.task.TaskExecutorBuilder	null	threadNamePrefix	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/task/TaskExecutorBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.task.TaskExecutorBuilder	TaskExecutorBuilder()
FIELD	org.springframework.boot.task.TaskExecutorBuilder	null	taskDecorator	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/task/TaskExecutorBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.task.TaskExecutorBuilder	TaskExecutorBuilder()
PARAMETER	org.springframework.boot.task.TaskExecutorBuilder	TaskExecutorBuilder(java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Boolean,java.time.Duration,java.lang.Boolean,java.time.Duration,java.lang.String,org.springframework.core.task.TaskDecorator,java.util.Set<org.springframework.boot.task.TaskExecutorCustomizer>)	customizers	9	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/task/TaskExecutorBuilder.java	PASS_NULLABLE	nullable	org.springframework.boot.task.TaskExecutorBuilder	queueCapacity(int)
PARAMETER	org.springframework.boot.task.TaskExecutorBuilder	TaskExecutorBuilder(java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Boolean,java.time.Duration,java.lang.Boolean,java.time.Duration,java.lang.String,org.springframework.core.task.TaskDecorator,java.util.Set<org.springframework.boot.task.TaskExecutorCustomizer>)	customizers	9	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/task/TaskExecutorBuilder.java	PASS_NULLABLE	nullable	org.springframework.boot.task.TaskExecutorBuilder	corePoolSize(int)
PARAMETER	org.springframework.boot.task.TaskExecutorBuilder	TaskExecutorBuilder(java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Boolean,java.time.Duration,java.lang.Boolean,java.time.Duration,java.lang.String,org.springframework.core.task.TaskDecorator,java.util.Set<org.springframework.boot.task.TaskExecutorCustomizer>)	customizers	9	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/task/TaskExecutorBuilder.java	PASS_NULLABLE	nullable	org.springframework.boot.task.TaskExecutorBuilder	maxPoolSize(int)
PARAMETER	org.springframework.boot.task.TaskExecutorBuilder	TaskExecutorBuilder(java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Boolean,java.time.Duration,java.lang.Boolean,java.time.Duration,java.lang.String,org.springframework.core.task.TaskDecorator,java.util.Set<org.springframework.boot.task.TaskExecutorCustomizer>)	customizers	9	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/task/TaskExecutorBuilder.java	PASS_NULLABLE	nullable	org.springframework.boot.task.TaskExecutorBuilder	allowCoreThreadTimeOut(boolean)
PARAMETER	org.springframework.boot.task.TaskExecutorBuilder	TaskExecutorBuilder(java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Boolean,java.time.Duration,java.lang.Boolean,java.time.Duration,java.lang.String,org.springframework.core.task.TaskDecorator,java.util.Set<org.springframework.boot.task.TaskExecutorCustomizer>)	customizers	9	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/task/TaskExecutorBuilder.java	PASS_NULLABLE	nullable	org.springframework.boot.task.TaskExecutorBuilder	keepAlive(java.time.Duration)
